Gender,Age,Category,Date,Month,Rate
Male,25yearsandover,Jobseekers benefit claims,2011,,48713
Male,25yearsandover,Other registrants,2011,,10562
Male,Allages,All classes,2011,,281988
Male,Allages,Jobseekers allowance applications,2011,,217752
Male,Allages,Jobseekers benefit claims,2011,,53552
Male,Allages,Other registrants,2011,,10684
Female,Under25years,All classes,2011,,31714
Female,Under25years,Jobseekers allowance applications,2011,,26869
Female,Under25years,Jobseekers benefit claims,2011,,4585
Female,Under25years,Other registrants,2011,,260
Female,25yearsandover,All classes,2011,,123739
Female,25yearsandover,Jobseekers allowance applications,2011,,61936
Female,25yearsandover,Jobseekers benefit claims,2011,,42748
Female,25yearsandover,Other registrants,2011,,19055
Female,Allages,All classes,2011,,155453
Female,Allages,Jobseekers allowance applications,2011,,88805
Female,Allages,Jobseekers benefit claims,2011,,47333
Female,Allages,Other registrants,2011,,19315
Both,Under25years,All classes,2011,,77709
Both,Under25years,Jobseekers allowance applications,2011,,68488
Both,Under25years,Jobseekers benefit claims,2011,,8874
Both,Under25years,Other registrants,2011,,347
Both,25yearsandover,All classes,2011,,352723
Both,25yearsandover,Jobseekers allowance applications,2011,,232845
Both,25yearsandover,Jobseekers benefit claims,2011,,90139
Both,25yearsandover,Other registrants,2011,,29739
Both,Allages,All classes,2011,,430432
Both,Allages,Jobseekers allowance applications,2011,,301333
Both,Allages,Jobseekers benefit claims,2011,,99013
Both,Allages,Other registrants,2011,,30086
Male,Under25years,All classes,2011,,47370
Male,Under25years,Jobseekers allowance applications,2011,,42710
Male,Under25years,Jobseekers benefit claims,2011,,4547
Male,Under25years,Other registrants,2011,,113
Male,25yearsandover,All classes,2011,,230225
Male,25yearsandover,Jobseekers allowance applications,2011,,171595
Male,25yearsandover,Jobseekers benefit claims,2011,,47999
Male,25yearsandover,Other registrants,2011,,10631
Male,Allages,All classes,2011,,277595
Male,Allages,Jobseekers allowance applications,2011,,214305
Male,Allages,Jobseekers benefit claims,2011,,52546
Male,Allages,Other registrants,2011,,10744
Female,Under25years,All classes,2011,,30339
Female,Under25years,Jobseekers allowance applications,2011,,25778
Female,Under25years,Jobseekers benefit claims,2011,,4327
Female,Under25years,Other registrants,2011,,234
Female,25yearsandover,All classes,2011,,122498
Female,25yearsandover,Jobseekers allowance applications,2011,,61250
Female,25yearsandover,Jobseekers benefit claims,2011,,42140
Female,25yearsandover,Other registrants,2011,,19108
Female,Allages,All classes,2011,,152837
Female,Allages,Jobseekers allowance applications,2011,,87028
Female,Allages,Jobseekers benefit claims,2011,,46467
Female,Allages,Other registrants,2011,,19342
Both,Under25years,All classes,2011,,75556
Both,Under25years,Jobseekers allowance applications,2011,,66909
Both,Under25years,Jobseekers benefit claims,2011,,8310
Both,Under25years,Other registrants,2011,,337
Both,25yearsandover,All classes,2011,,354011
Both,25yearsandover,Jobseekers allowance applications,2011,,232982
Both,25yearsandover,Jobseekers benefit claims,2011,,90904
Both,25yearsandover,Other registrants,2011,,30125
Both,Allages,All classes,2011,,429567
Both,Allages,Jobseekers allowance applications,2011,,299891
Both,Allages,Jobseekers benefit claims,2011,,99214
Both,Allages,Other registrants,2011,,30462
Male,Under25years,All classes,2011,,46198
Male,Under25years,Jobseekers allowance applications,2011,,41853
Male,Under25years,Jobseekers benefit claims,2011,,4237
Male,Under25years,Other registrants,2011,,108
Male,25yearsandover,All classes,2011,,230328
Male,25yearsandover,Jobseekers allowance applications,2011,,171432
Male,25yearsandover,Jobseekers benefit claims,2011,,48099
Male,25yearsandover,Other registrants,2011,,10797
Male,Allages,All classes,2011,,276526
Male,Allages,Jobseekers allowance applications,2011,,213285
Male,Allages,Jobseekers benefit claims,2011,,52336
Male,Allages,Other registrants,2011,,10905
Female,Under25years,All classes,2011,,29358
Female,Under25years,Jobseekers allowance applications,2011,,25056
Female,Under25years,Jobseekers benefit claims,2011,,4073
Female,Under25years,Other registrants,2011,,229
Female,25yearsandover,All classes,2011,,123683
Female,25yearsandover,Jobseekers allowance applications,2011,,61550
Female,25yearsandover,Jobseekers benefit claims,2011,,42805
Female,25yearsandover,Other registrants,2011,,19328
Female,Allages,All classes,2011,,153041
Female,Allages,Jobseekers allowance applications,2011,,86606
Female,Allages,Jobseekers benefit claims,2011,,46878
Female,Allages,Other registrants,2011,,19557
Both,Under25years,All classes,2011,,74346
Both,Under25years,Jobseekers allowance applications,2011,,65883
Both,Under25years,Jobseekers benefit claims,2011,,8148
Both,Under25years,Other registrants,2011,,315
Both,25yearsandover,All classes,2011,,360438
Both,25yearsandover,Jobseekers allowance applications,2011,,235570
Both,25yearsandover,Jobseekers benefit claims,2011,,94515
Both,25yearsandover,Other registrants,2011,,30353
Both,Allages,All classes,2011,,434784
Both,Allages,Jobseekers allowance applications,2011,,301453
Both,Allages,Jobseekers benefit claims,2011,,102663
Both,Allages,Other registrants,2011,,30668
Male,Under25years,All classes,2011,,45876
Male,Under25years,Jobseekers allowance applications,2011,,41498
Male,Under25years,Jobseekers benefit claims,2011,,4276
Male,Under25years,Other registrants,2011,,102
Male,25yearsandover,All classes,2011,,233847
Male,25yearsandover,Jobseekers allowance applications,2011,,173319
Male,25yearsandover,Jobseekers benefit claims,2011,,49616
Male,25yearsandover,Other registrants,2011,,10912
Male,Allages,All classes,2011,,279723
Male,Allages,Jobseekers allowance applications,2011,,214817
Male,Allages,Jobseekers benefit claims,2011,,53892
Male,Allages,Other registrants,2011,,11014
Female,Under25years,All classes,2011,,28470
Female,Under25years,Jobseekers allowance applications,2011,,24385
Female,Under25years,Jobseekers benefit claims,2011,,3872
Female,Under25years,Other registrants,2011,,213
Female,25yearsandover,All classes,2011,,126591
Female,25yearsandover,Jobseekers allowance applications,2011,,62251
Female,25yearsandover,Jobseekers benefit claims,2011,,44899
Female,25yearsandover,Other registrants,2011,,19441
Female,Allages,All classes,2011,,155061
Female,Allages,Jobseekers allowance applications,2011,,86636
Female,Allages,Jobseekers benefit claims,2011,,48771
Female,Allages,Other registrants,2011,,19654
Both,Under25years,All classes,2012,,75204
Both,Under25years,Jobseekers allowance applications,2012,,66444
Both,Under25years,Jobseekers benefit claims,2012,,8438
Both,Under25years,Other registrants,2012,,322
Both,25yearsandover,All classes,2012,,363681
Both,25yearsandover,Jobseekers allowance applications,2012,,237459
Both,25yearsandover,Jobseekers benefit claims,2012,,95603
Both,25yearsandover,Other registrants,2012,,30619
Both,Allages,All classes,2012,,438885
Both,Allages,Jobseekers allowance applications,2012,,303903
Both,Allages,Jobseekers benefit claims,2012,,104041
Both,Allages,Other registrants,2012,,30941
Male,Under25years,All classes,2012,,46443
Male,Under25years,Jobseekers allowance applications,2012,,41927
Male,Under25years,Jobseekers benefit claims,2012,,4414
Male,Under25years,Other registrants,2012,,102
Male,25yearsandover,All classes,2012,,237105
Male,25yearsandover,Jobseekers allowance applications,2012,,174625
Male,25yearsandover,Jobseekers benefit claims,2012,,51411
Male,25yearsandover,Other registrants,2012,,11069
Male,Allages,All classes,2012,,283548
Male,Allages,Jobseekers allowance applications,2012,,216552
Male,Allages,Jobseekers benefit claims,2012,,55825
Male,Allages,Other registrants,2012,,11171
Female,Under25years,All classes,2012,,28761
Female,Under25years,Jobseekers allowance applications,2012,,24517
Female,Under25years,Jobseekers benefit claims,2012,,4024
Female,Under25years,Other registrants,2012,,220
Female,25yearsandover,All classes,2012,,126576
Female,25yearsandover,Jobseekers allowance applications,2012,,62834
Female,25yearsandover,Jobseekers benefit claims,2012,,44192
Female,25yearsandover,Other registrants,2012,,19550
Female,Allages,All classes,2012,,155337
Female,Allages,Jobseekers allowance applications,2012,,87351
Female,Allages,Jobseekers benefit claims,2012,,48216
Female,Allages,Other registrants,2012,,19770
Both,Under25years,All classes,2012,,74775
Both,Under25years,Jobseekers allowance applications,2012,,66052
Both,Under25years,Jobseekers benefit claims,2012,,8377
Both,Under25years,Other registrants,2012,,346
Both,25yearsandover,All classes,2012,,363990
Both,25yearsandover,Jobseekers allowance applications,2012,,238370
Both,25yearsandover,Jobseekers benefit claims,2012,,94579
Both,25yearsandover,Other registrants,2012,,31041
Both,Allages,All classes,2012,,438765
Both,Allages,Jobseekers allowance applications,2012,,304422
Both,Allages,Jobseekers benefit claims,2012,,102956
Both,Allages,Other registrants,2012,,31387
Male,Under25years,All classes,2012,,46133
Male,Under25years,Jobseekers allowance applications,2012,,41659
Male,Under25years,Jobseekers benefit claims,2012,,4365
Male,Under25years,Other registrants,2012,,109
Male,25yearsandover,All classes,2012,,236991
Male,25yearsandover,Jobseekers allowance applications,2012,,174950
Male,25yearsandover,Jobseekers benefit claims,2012,,50807
Male,25yearsandover,Other registrants,2012,,11234
Male,Allages,All classes,2012,,283124
Male,Allages,Jobseekers allowance applications,2012,,216609
Male,Allages,Jobseekers benefit claims,2012,,55172
Male,Allages,Other registrants,2012,,11343
Female,Under25years,All classes,2012,,28642
Female,Under25years,Jobseekers allowance applications,2012,,24393
Female,Under25years,Jobseekers benefit claims,2012,,4012
Female,Under25years,Other registrants,2012,,237
Female,25yearsandover,All classes,2012,,126999
Female,25yearsandover,Jobseekers allowance applications,2012,,63420
Female,25yearsandover,Jobseekers benefit claims,2012,,43772
Female,25yearsandover,Other registrants,2012,,19807
Female,Allages,All classes,2012,,155641
Female,Allages,Jobseekers allowance applications,2012,,87813
Female,Allages,Jobseekers benefit claims,2012,,47784
Female,Allages,Other registrants,2012,,20044
Both,Under25years,All classes,2012,,72871
Both,Under25years,Jobseekers allowance applications,2012,,64639
Both,Under25years,Jobseekers benefit claims,2012,,7891
Both,Under25years,Other registrants,2012,,341
Both,25yearsandover,All classes,2012,,360588
Both,25yearsandover,Jobseekers allowance applications,2012,,237986
Both,25yearsandover,Jobseekers benefit claims,2012,,90794
Both,25yearsandover,Other registrants,2012,,31808
Both,Allages,All classes,2012,,433459
Both,Allages,Jobseekers allowance applications,2012,,302625
Both,Allages,Jobseekers benefit claims,2012,,98685
Both,Allages,Other registrants,2012,,32149
Male,Under25years,All classes,2012,,45151
Male,Under25years,Jobseekers allowance applications,2012,,40839
Male,Under25years,Jobseekers benefit claims,2012,,4205
Male,Under25years,Other registrants,2012,,107
Male,25yearsandover,All classes,2012,,234797
Male,25yearsandover,Jobseekers allowance applications,2012,,174329
Male,25yearsandover,Jobseekers benefit claims,2012,,48928
Male,25yearsandover,Other registrants,2012,,11540
Male,Allages,All classes,2012,,279948
Male,Allages,Jobseekers allowance applications,2012,,215168
Male,Allages,Jobseekers benefit claims,2012,,53133
Male,Allages,Other registrants,2012,,11647
Female,Under25years,All classes,2012,,27720
Female,Under25years,Jobseekers allowance applications,2012,,23800
Female,Under25years,Jobseekers benefit claims,2012,,3686
Female,Under25years,Other registrants,2012,,234
Female,25yearsandover,All classes,2012,,125791
Female,25yearsandover,Jobseekers allowance applications,2012,,63657
Female,25yearsandover,Jobseekers benefit claims,2012,,41866
Female,25yearsandover,Other registrants,2012,,20268
Female,Allages,All classes,2012,,153511
Female,Allages,Jobseekers allowance applications,2012,,87457
Female,Allages,Jobseekers benefit claims,2012,,45552
Female,Allages,Other registrants,2012,,20502
Both,Under25years,All classes,2012,,70838
Both,Under25years,Jobseekers allowance applications,2012,,63106
Both,Under25years,Jobseekers benefit claims,2012,,7385
Both,Under25years,Other registrants,2012,,347
Both,25yearsandover,All classes,2012,,358522
Both,25yearsandover,Jobseekers allowance applications,2012,,237815
Both,25yearsandover,Jobseekers benefit claims,2012,,88506
Both,25yearsandover,Other registrants,2012,,32201
Both,Allages,All classes,2012,,429360
Both,Allages,Jobseekers allowance applications,2012,,300921
Both,Allages,Jobseekers benefit claims,2012,,95891
Both,Allages,Other registrants,2012,,32548
Male,Under25years,All classes,2012,,43852
Male,Under25years,Jobseekers allowance applications,2012,,39833
Male,Under25years,Jobseekers benefit claims,2012,,3910
Male,Under25years,Other registrants,2012,,109
Male,25yearsandover,All classes,2012,,233205
Male,25yearsandover,Jobseekers allowance applications,2012,,173910
Male,25yearsandover,Jobseekers benefit claims,2012,,47603
Male,25yearsandover,Other registrants,2012,,11692
Male,Allages,All classes,2012,,277057
Male,Allages,Jobseekers allowance applications,2012,,213743
Male,Allages,Jobseekers benefit claims,2012,,51513
Male,Allages,Other registrants,2012,,11801
Female,Under25years,All classes,2012,,26986
Female,Under25years,Jobseekers allowance applications,2012,,23273
Female,Under25years,Jobseekers benefit claims,2012,,3475
Female,Under25years,Other registrants,2012,,238
Female,25yearsandover,All classes,2012,,125317
Female,25yearsandover,Jobseekers allowance applications,2012,,63905
Female,25yearsandover,Jobseekers benefit claims,2012,,40903
Female,25yearsandover,Other registrants,2012,,20509
Female,Allages,All classes,2012,,152303
Female,Allages,Jobseekers allowance applications,2012,,87178
Female,Allages,Jobseekers benefit claims,2012,,44378
Female,Allages,Other registrants,2012,,20747
Both,Under25years,All classes,2012,,72543
Both,Under25years,Jobseekers allowance applications,2012,,64900
Both,Under25years,Jobseekers benefit claims,2012,,7303
Both,Under25years,Other registrants,2012,,340
Both,25yearsandover,All classes,2012,,359751
Both,25yearsandover,Jobseekers allowance applications,2012,,240838
Both,25yearsandover,Jobseekers benefit claims,2012,,86397
Both,25yearsandover,Other registrants,2012,,32516
Both,Allages,All classes,2012,,432294
Both,Allages,Jobseekers allowance applications,2012,,305738
Both,Allages,Jobseekers benefit claims,2012,,93700
Both,Allages,Other registrants,2012,,32856
Male,Under25years,All classes,2012,,44427
Male,Under25years,Jobseekers allowance applications,2012,,40457
Male,Under25years,Jobseekers benefit claims,2012,,3857
Male,Under25years,Other registrants,2012,,113
Male,25yearsandover,All classes,2012,,233994
Male,25yearsandover,Jobseekers allowance applications,2012,,175792
Male,25yearsandover,Jobseekers benefit claims,2012,,46379
Male,25yearsandover,Other registrants,2012,,11823
Male,Allages,All classes,2012,,278421
Male,Allages,Jobseekers allowance applications,2012,,216249
Male,Allages,Jobseekers benefit claims,2012,,50236
Male,Allages,Other registrants,2012,,11936
Female,Under25years,All classes,2012,,28116
Female,Under25years,Jobseekers allowance applications,2012,,24443
Female,Under25years,Jobseekers benefit claims,2012,,3446
Female,Under25years,Other registrants,2012,,227
Female,25yearsandover,All classes,2012,,125757
Female,25yearsandover,Jobseekers allowance applications,2012,,65046
Female,25yearsandover,Jobseekers benefit claims,2012,,40018
Female,25yearsandover,Other registrants,2012,,20693
Female,Allages,All classes,2012,,153873
Female,Allages,Jobseekers allowance applications,2012,,89489
Female,Allages,Jobseekers benefit claims,2012,,43464
Female,Allages,Other registrants,2012,,20920
Both,Under25years,All classes,2012,,78990
Both,Under25years,Jobseekers allowance applications,2012,,70822
Both,Under25years,Jobseekers benefit claims,2012,,7802
Both,Under25years,Other registrants,2012,,366
Both,25yearsandover,All classes,2012,,372342
Both,25yearsandover,Jobseekers allowance applications,2012,,250386
Both,25yearsandover,Jobseekers benefit claims,2012,,88671
Both,25yearsandover,Other registrants,2012,,33285
Both,Allages,All classes,2012,,451332
Both,Allages,Jobseekers allowance applications,2012,,321208
Both,Allages,Jobseekers benefit claims,2012,,96473
Both,Allages,Other registrants,2012,,33651
Male,Under25years,All classes,2012,,47552
Male,Under25years,Jobseekers allowance applications,2012,,43401
Male,Under25years,Jobseekers benefit claims,2012,,4030
Male,Under25years,Other registrants,2012,,121
Male,25yearsandover,All classes,2012,,238815
Male,25yearsandover,Jobseekers allowance applications,2012,,181254
Male,25yearsandover,Jobseekers benefit claims,2012,,45621
Male,25yearsandover,Other registrants,2012,,11940
Male,Allages,All classes,2012,,286367
Male,Allages,Jobseekers allowance applications,2012,,224655
Male,Allages,Jobseekers benefit claims,2012,,49651
Male,Allages,Other registrants,2012,,12061
Female,Under25years,All classes,2012,,31438
Female,Under25years,Jobseekers allowance applications,2012,,27421
Female,Under25years,Jobseekers benefit claims,2012,,3772
Female,Under25years,Other registrants,2012,,245
Female,25yearsandover,All classes,2012,,133527
Female,25yearsandover,Jobseekers allowance applications,2012,,69132
Female,25yearsandover,Jobseekers benefit claims,2012,,43050
Female,25yearsandover,Other registrants,2012,,21345
Female,Allages,All classes,2012,,164965
Female,Allages,Jobseekers allowance applications,2012,,96553
Female,Allages,Jobseekers benefit claims,2012,,46822
Female,Allages,Other registrants,2012,,21590
Both,Under25years,All classes,2012,,80590
Both,Under25years,Jobseekers allowance applications,2012,,72390
Both,Under25years,Jobseekers benefit claims,2012,,7824
Both,Under25years,Other registrants,2012,,376
Both,25yearsandover,All classes,2012,,378949
Both,25yearsandover,Jobseekers allowance applications,2012,,253320
Both,25yearsandover,Jobseekers benefit claims,2012,,91828
Both,25yearsandover,Other registrants,2012,,33801
Both,Allages,All classes,2012,,459539
Both,Allages,Jobseekers allowance applications,2012,,325710
Both,Allages,Jobseekers benefit claims,2012,,99652
Both,Allages,Other registrants,2012,,34177
Male,Under25years,All classes,2012,,48007
Male,Under25years,Jobseekers allowance applications,2012,,43989
Male,Under25years,Jobseekers benefit claims,2012,,3901
Male,Under25years,Other registrants,2012,,117
Male,25yearsandover,All classes,2012,,239357
Male,25yearsandover,Jobseekers allowance applications,2012,,182424
Male,25yearsandover,Jobseekers benefit claims,2012,,44962
Male,25yearsandover,Other registrants,2012,,11971
Male,Allages,All classes,2012,,287364
Male,Allages,Jobseekers allowance applications,2012,,226413
Male,Allages,Jobseekers benefit claims,2012,,48863
Male,Allages,Other registrants,2012,,12088
Female,Under25years,All classes,2012,,32583
Female,Under25years,Jobseekers allowance applications,2012,,28401
Female,Under25years,Jobseekers benefit claims,2012,,3923
Female,Under25years,Other registrants,2012,,259
Female,25yearsandover,All classes,2012,,139592
Female,25yearsandover,Jobseekers allowance applications,2012,,70896
Female,25yearsandover,Jobseekers benefit claims,2012,,46866
Female,25yearsandover,Other registrants,2012,,21830
Female,Allages,All classes,2012,,172175
Female,Allages,Jobseekers allowance applications,2012,,99297
Female,Allages,Jobseekers benefit claims,2012,,50789
Female,Allages,Other registrants,2012,,22089
Both,Under25years,All classes,2012,,80563
Both,Under25years,Jobseekers allowance applications,2012,,72740
Both,Under25years,Jobseekers benefit claims,2012,,7438
Both,Under25years,Other registrants,2012,,385
Both,25yearsandover,All classes,2012,,375191
Both,25yearsandover,Jobseekers allowance applications,2012,,254901
Both,25yearsandover,Jobseekers benefit claims,2012,,86330
Both,25yearsandover,Other registrants,2012,,33960
Both,Allages,All classes,2012,,455754
Both,Allages,Jobseekers allowance applications,2012,,327641
Both,Allages,Jobseekers benefit claims,2012,,93768
Both,Allages,Other registrants,2012,,34345
Male,Under25years,All classes,2012,,47999
Male,Under25years,Jobseekers allowance applications,2012,,44114
Male,Under25years,Jobseekers benefit claims,2012,,3764
Male,Under25years,Other registrants,2012,,121
Male,25yearsandover,All classes,2012,,238378
Male,25yearsandover,Jobseekers allowance applications,2012,,183068
Male,25yearsandover,Jobseekers benefit claims,2012,,43316
Male,25yearsandover,Other registrants,2012,,11994
Male,Allages,All classes,2012,,286377
Male,Allages,Jobseekers allowance applications,2012,,227182
Male,Allages,Jobseekers benefit claims,2012,,47080
Male,Allages,Other registrants,2012,,12115
Female,Under25years,All classes,2012,,32564
Female,Under25years,Jobseekers allowance applications,2012,,28626
Female,Under25years,Jobseekers benefit claims,2012,,3674
Female,Under25years,Other registrants,2012,,264
Female,25yearsandover,All classes,2012,,136813
Female,25yearsandover,Jobseekers allowance applications,2012,,71833
Female,25yearsandover,Jobseekers benefit claims,2012,,43014
Female,25yearsandover,Other registrants,2012,,21966
Female,Allages,All classes,2012,,169377
Female,Allages,Jobseekers allowance applications,2012,,100459
Female,Allages,Jobseekers benefit claims,2012,,46688
Female,Allages,Other registrants,2012,,22230
Both,Under25years,All classes,2012,,73593
Both,Under25years,Jobseekers allowance applications,2012,,66707
Both,Under25years,Jobseekers benefit claims,2012,,6529
Both,Under25years,Other registrants,2012,,357
Both,25yearsandover,All classes,2012,,355003
Both,25yearsandover,Jobseekers allowance applications,2012,,245186
Both,25yearsandover,Jobseekers benefit claims,2012,,76832
Both,25yearsandover,Other registrants,2012,,32985
Both,Allages,All classes,2012,,428596
Both,Allages,Jobseekers allowance applications,2012,,311893
Both,Allages,Jobseekers benefit claims,2012,,83361
Both,Allages,Other registrants,2012,,33342
Male,Under25years,All classes,2012,,44347
Male,Under25years,Jobseekers allowance applications,2012,,40818
Male,Under25years,Jobseekers benefit claims,2012,,3417
Male,Under25years,Other registrants,2012,,112
Male,25yearsandover,All classes,2012,,229009
Male,25yearsandover,Jobseekers allowance applications,2012,,176618
Male,25yearsandover,Jobseekers benefit claims,2012,,40657
Male,25yearsandover,Other registrants,2012,,11734
Male,Allages,All classes,2012,,273356
Male,Allages,Jobseekers allowance applications,2012,,217436
Male,Allages,Jobseekers benefit claims,2012,,44074
Male,Allages,Other registrants,2012,,11846
Female,Under25years,All classes,2012,,29246
Female,Under25years,Jobseekers allowance applications,2012,,25889
Female,Under25years,Jobseekers benefit claims,2012,,3112
Female,Under25years,Other registrants,2012,,245
Female,25yearsandover,All classes,2012,,125994
Female,25yearsandover,Jobseekers allowance applications,2012,,68568
Female,25yearsandover,Jobseekers benefit claims,2012,,36175
Female,25yearsandover,Other registrants,2012,,21251
Female,Allages,All classes,2012,,155240
Female,Allages,Jobseekers allowance applications,2012,,94457
Female,Allages,Jobseekers benefit claims,2012,,39287
Female,Allages,Other registrants,2012,,21496
Both,Under25years,All classes,2012,,69818
Both,Under25years,Jobseekers allowance applications,2012,,63532
Both,Under25years,Jobseekers benefit claims,2012,,5966
Both,Under25years,Other registrants,2012,,320
Both,25yearsandover,All classes,2012,,349625
Both,25yearsandover,Jobseekers allowance applications,2012,,241740
Both,25yearsandover,Jobseekers benefit claims,2012,,75359
Both,25yearsandover,Other registrants,2012,,32526
Both,Allages,All classes,2012,,419443
Both,Allages,Jobseekers allowance applications,2012,,305272
Both,Allages,Jobseekers benefit claims,2012,,81325
Both,Allages,Other registrants,2012,,32846
Male,Under25years,All classes,2012,,42167
Male,Under25years,Jobseekers allowance applications,2012,,38935
Male,Under25years,Jobseekers benefit claims,2012,,3136
Male,Under25years,Other registrants,2012,,96
Male,25yearsandover,All classes,2012,,225956
Male,25yearsandover,Jobseekers allowance applications,2012,,174175
Male,25yearsandover,Jobseekers benefit claims,2012,,40224
Male,25yearsandover,Other registrants,2012,,11557
Male,Allages,All classes,2012,,268123
Male,Allages,Jobseekers allowance applications,2012,,213110
Male,Allages,Jobseekers benefit claims,2012,,43360
Male,Allages,Other registrants,2012,,11653
Female,Under25years,All classes,2012,,27651
Female,Under25years,Jobseekers allowance applications,2012,,24597
Female,Under25years,Jobseekers benefit claims,2012,,2830
Female,Under25years,Other registrants,2012,,224
Female,25yearsandover,All classes,2012,,123669
Female,25yearsandover,Jobseekers allowance applications,2012,,67565
Female,25yearsandover,Jobseekers benefit claims,2012,,35135
Female,25yearsandover,Other registrants,2012,,20969
Female,Allages,All classes,2012,,151320
Female,Allages,Jobseekers allowance applications,2012,,92162
Female,Allages,Jobseekers benefit claims,2012,,37965
Female,Allages,Other registrants,2012,,21193
Both,Under25years,All classes,2012,,67590
Both,Under25years,Jobseekers allowance applications,2012,,61715
Both,Under25years,Jobseekers benefit claims,2012,,5552
Both,Under25years,Other registrants,2012,,323
Both,25yearsandover,All classes,2012,,350036
Both,25yearsandover,Jobseekers allowance applications,2012,,241158
Both,25yearsandover,Jobseekers benefit claims,2012,,76125
Both,25yearsandover,Other registrants,2012,,32753
Both,Allages,All classes,2012,,417626
Both,Allages,Jobseekers allowance applications,2012,,302873
Both,Allages,Jobseekers benefit claims,2012,,81677
Both,Allages,Other registrants,2012,,33076
Male,Under25years,All classes,2012,,40910
Male,Under25years,Jobseekers allowance applications,2012,,37894
Male,Under25years,Jobseekers benefit claims,2012,,2923
Male,Under25years,Other registrants,2012,,93
Male,25yearsandover,All classes,2012,,225626
Male,25yearsandover,Jobseekers allowance applications,2012,,173496
Male,25yearsandover,Jobseekers benefit claims,2012,,40471
Male,25yearsandover,Other registrants,2012,,11659
Male,Allages,All classes,2012,,266536
Male,Allages,Jobseekers allowance applications,2012,,211390
Male,Allages,Jobseekers benefit claims,2012,,43394
Male,Allages,Other registrants,2012,,11752
Female,Under25years,All classes,2012,,26680
Female,Under25years,Jobseekers allowance applications,2012,,23821
Female,Under25years,Jobseekers benefit claims,2012,,2629
Female,Under25years,Other registrants,2012,,230
Female,25yearsandover,All classes,2012,,124410
Female,25yearsandover,Jobseekers allowance applications,2012,,67662
Female,25yearsandover,Jobseekers benefit claims,2012,,35654
Female,25yearsandover,Other registrants,2012,,21094
Female,Allages,All classes,2012,,151090
Female,Allages,Jobseekers allowance applications,2012,,91483
Female,Allages,Jobseekers benefit claims,2012,,38283
Female,Allages,Other registrants,2012,,21324
Both,Under25years,All classes,2012,,67090
Both,Under25years,Jobseekers allowance applications,2012,,61287
Both,Under25years,Jobseekers benefit claims,2012,,5505
Both,Under25years,Other registrants,2012,,298
Both,25yearsandover,All classes,2012,,356179
Both,25yearsandover,Jobseekers allowance applications,2012,,244097
Both,25yearsandover,Jobseekers benefit claims,2012,,78877
Both,25yearsandover,Other registrants,2012,,33205
Both,Allages,All classes,2012,,423269
Both,Allages,Jobseekers allowance applications,2012,,305384
Both,Allages,Jobseekers benefit claims,2012,,84382
Both,Allages,Other registrants,2012,,33503
Male,Under25years,All classes,2012,,40861
Male,Under25years,Jobseekers allowance applications,2012,,37896
Male,Under25years,Jobseekers benefit claims,2012,,2881
Male,Under25years,Other registrants,2012,,84
Male,25yearsandover,All classes,2012,,228769
Male,25yearsandover,Jobseekers allowance applications,2012,,175518
Male,25yearsandover,Jobseekers benefit claims,2012,,41441
Male,25yearsandover,Other registrants,2012,,11810
Male,Allages,All classes,2012,,269630
Male,Allages,Jobseekers allowance applications,2012,,213414
Male,Allages,Jobseekers benefit claims,2012,,44322
Male,Allages,Other registrants,2012,,11894
Female,Under25years,All classes,2012,,26229
Female,Under25years,Jobseekers allowance applications,2012,,23391
Female,Under25years,Jobseekers benefit claims,2012,,2624
Female,Under25years,Other registrants,2012,,214
Female,25yearsandover,All classes,2012,,127410
Female,25yearsandover,Jobseekers allowance applications,2012,,68579
Female,25yearsandover,Jobseekers benefit claims,2012,,37436
Female,25yearsandover,Other registrants,2012,,21395
Female,Allages,All classes,2012,,153639
Female,Allages,Jobseekers allowance applications,2012,,91970
Female,Allages,Jobseekers benefit claims,2012,,40060
Female,Allages,Other registrants,2012,,21609
Both,Under25years,All classes,2013,,68284
Both,Under25years,Jobseekers allowance applications,2013,,62028
Both,Under25years,Jobseekers benefit claims,2013,,5943
Both,Under25years,Other registrants,2013,,313
Both,25yearsandover,All classes,2013,,360428
Both,25yearsandover,Jobseekers allowance applications,2013,,246482
Both,25yearsandover,Jobseekers benefit claims,2013,,80533
Both,25yearsandover,Other registrants,2013,,33413
Both,Allages,All classes,2013,,428712
Both,Allages,Jobseekers allowance applications,2013,,308510
Both,Allages,Jobseekers benefit claims,2013,,86476
Both,Allages,Other registrants,2013,,33726
Male,Under25years,All classes,2013,,41418
Male,Under25years,Jobseekers allowance applications,2013,,38249
Male,Under25years,Jobseekers benefit claims,2013,,3083
Male,Under25years,Other registrants,2013,,86
Male,25yearsandover,All classes,2013,,231829
Male,25yearsandover,Jobseekers allowance applications,2013,,177028
Male,25yearsandover,Jobseekers benefit claims,2013,,42894
Male,25yearsandover,Other registrants,2013,,11907
Male,Allages,All classes,2013,,273247
Male,Allages,Jobseekers allowance applications,2013,,215277
Male,Allages,Jobseekers benefit claims,2013,,45977
Male,Allages,Other registrants,2013,,11993
Female,Under25years,All classes,2013,,26866
Female,Under25years,Jobseekers allowance applications,2013,,23779
Female,Under25years,Jobseekers benefit claims,2013,,2860
Female,Under25years,Other registrants,2013,,227
Female,25yearsandover,All classes,2013,,128599
Female,25yearsandover,Jobseekers allowance applications,2013,,69454
